Время,Датчик 1 (°C),Датчик 2 (°C)
6.5999999999999845,50.14656521924702,54.11725217539762
6.649999999999984,50.18498763637444,54.147990109099545
6.699999999999984,50.22339726006028,54.178717808048226
6.749999999999984,50.26179399553263,54.2094351964261
6.799999999999984,50.300177748051354,54.240142198441085
6.849999999999984,50.33854842290836,54.27083873832669
6.8999999999999835,50.37690592542782,54.30152474034226
6.949999999999983,50.415250160966416,54.33220012877313
6.999999999999983,50.453581034913555,54.36286482793084
7.049999999999983,50.49189845269161,54.393518762153285
7.099999999999983,50.530202319756164,54.42416185580493
7.149999999999983,50.56849254159624,54.45479403327699
7.199999999999982,50.606769023734515,54.48541521898761
7.249999999999982,50.64503167172758,54.51602533738206
7.299999999999982,50.68328039116615,54.54662431293292
7.349999999999982,50.72151508767531,54.57721207014025
7.399999999999982,50.75973566691475,54.6077885335318
7.4499999999999815,50.797942034578995,54.63835362766319
7.499999999999981,50.83613409639762,54.668907277118095
7.549999999999981,50.87431175813552,54.699449406508414
7.599999999999981,50.9124749255931,54.72997994047448
7.649999999999981,50.95062350460655,54.76049880368524
7.699999999999981,50.988757401048034,54.79100592083842
7.7499999999999805,51.02687652082595,54.821501216660764
7.79999999999998,51.06498076988517,54.85198461590814
7.84999999999998,51.103070054207244,54.88245604336579
7.89999999999998,51.141144279810646,54.91291542384852
7.94999999999998,51.179203352751,54.94336268220081
7.99999999999998,51.21724717912135,54.973797743297084
8.04999999999998,51.255275665052324,55.004220532041856
8.09999999999998,51.29328871671241,55.03463097336993
8.14999999999998,51.33128624030819,55.06502899224655
8.199999999999982,51.36926814208454,55.095414513667635
8.249999999999982,51.407234328324904,55.12578746265992
8.299999999999983,51.44518470535148,55.15614776428119
8.349999999999984,51.4831191795255,55.1864953436204
8.399999999999984,51.52103765724741,55.21683012579793
8.449999999999985,51.55894004495714,55.24715203596571
8.499999999999986,51.59682624913431,55.27746099930745
8.549999999999986,51.63469617629848,55.30775694103879
8.599999999999987,51.672549733009376,55.338039786407506
8.649999999999988,51.710386825867104,55.36830946069369
8.699999999999989,51.7482073615124,55.39856588920992
8.74999999999999,51.78601124662685,55.42880899730148
8.79999999999999,51.823798387933124,55.4590387103465
8.84999999999999,51.86156869219521,55.489254953756166
8.899999999999991,51.89932206621864,55.51945765297491
8.949999999999992,51.937058416850704,55.549646733480564
8.999999999999993,51.97477765098073,55.579822120784584
9.049999999999994,52.012479675540234,55.609983740432185
9.099999999999994,52.05016439750323,55.64013151800258
9.149999999999995,52.08783172388642,55.67026537910913
9.199999999999996,52.125481561749396,55.70038524939952
9.249999999999996,52.16311381819496,55.73049105455596
9.299999999999997,52.20072840036923,55.76058272029538
9.349999999999998,52.23832521546198,55.790660172369584
9.399999999999999,52.275904170706795,55.820723336565436
9.45,52.313465173381346,55.85077213870508
9.5,52.3510081308076,55.88080650464608
9.55,52.38853295035203,55.910826360281625
9.600000000000001,52.42603953942587,55.9408316315407
9.650000000000002,52.463527805485356,55.97082224438829
9.700000000000003,52.500997656031906,56.00079812482552
9.750000000000004,52.538448998612395,56.03075919888992
9.800000000000004,52.575881740819355,56.06070539265548
9.850000000000005,52.61329579029121,56.090636632232965
9.900000000000006,52.650691054712524,56.120552843770014
9.950000000000006,52.68806744181419,56.150453953451354
10.000000000000007,52.72542485937369,56.18033988749895
10.050000000000008,52.762763215215315,56.21021057217225
10.100000000000009,52.800082417210376,56.2400659337683
10.15000000000001,52.83738237327746,56.269905898621964
10.20000000000001,52.87466299138263,56.2997303931061
10.25000000000001,52.91192417953966,56.32953934363173
10.300000000000011,52.949165845810285,56.35933267664822
10.350000000000012,52.98638789830438,56.3891103186435
10.400000000000013,53.023590245180245,56.4188721961442
10.450000000000014,53.060772794644784,56.44861823571583
10.500000000000014,53.09793545495374,56.47834836396299
10.550000000000015,53.13507813441197,56.50806250752957
10.600000000000016,53.17220074137357,56.53776059309886
10.650000000000016,53.20930318424223,56.56744254739378
10.700000000000017,53.246385371471334,56.597108297177066
10.750000000000018,53.28344721156429,56.62675776925143
10.800000000000018,53.32048861307468,56.65639089045974
10.85000000000002,53.35750948460653,56.686007587685225
10.90000000000002,53.394509734814534,56.715607787851624
10.95000000000002,53.43148927240423,56.74519141792339
11.000000000000021,53.4684480061323,56.77475840490584
11.050000000000022,53.50538584480674,56.80430867584539
11.100000000000023,53.5423026972871,56.83384215782968
11.150000000000023,53.57919847248472,56.86335877798778
11.200000000000024,53.61607307936295,56.892858463490356
11.250000000000025,53.65292642693734,56.92234114154987
11.300000000000026,53.689758424275944,56.95180673942075
11.350000000000026,53.72656898049946,56.981255184399565
11.400000000000027,53.763358004781495,57.0106864038252
11.450000000000028,53.8001254063488,57.04010032507904
11.500000000000028,53.83687109448145,57.06949687558516
11.55000000000003,53.873594978513125,57.0988759828105
11.60000000000003,53.910296967831286,57.12823757426503
11.65000000000003,53.94697697187743,57.157581577501944
11.700000000000031,53.983634900147294,57.18690792011783
11.750000000000032,54.020270662191066,57.216216529752856
11.800000000000033,54.05688416761367,57.24550733409093
11.850000000000033,54.093475326074895,57.27478026085992
11.900000000000034,54.130044047289715,57.304035237831776
11.950000000000035,54.166590241028445,57.333272192822754
12.000000000000036,54.20311381711697,57.36249105369358
12.050000000000036,54.23961468543702,57.391691748349615
12.100000000000037,54.2760927559263,57.42087420474104
12.150000000000038,54.312547938578824,57.45003835086306
12.200000000000038,54.34898014344504,57.47918411475603
12.250000000000039,54.385389280632104,57.508311424505685
12.30000000000004,54.421775260304095,57.537420208243276
12.35000000000004,54.458137992682225,57.56651039414578
12.400000000000041,54.494477388045055,57.595581910436046
12.450000000000042,54.53079335672875,57.624634685383
12.500000000000043,54.56708580912728,57.65366864730182
12.550000000000043,54.6033546556926,57.682683724554074
12.600000000000044,54.639599806934946,57.711679845547955
12.650000000000045,54.67582117342302,57.74065693873841
12.700000000000045,54.712018665784186,57.76961493262735
12.750000000000046,54.74819219470474,57.79855375576379
12.800000000000047,54.78434167093009,57.82747333674408
12.850000000000048,54.82046700526501,57.85637360421201
12.900000000000048,54.85656810857381,57.88525448685905
12.950000000000049,54.89264489178061,57.914115913424496
13.00000000000005,54.92869726586955,57.94295781269564
13.05000000000005,54.96472514188497,57.971780113507975
13.100000000000051,55.00072843093166,58.00058274474532
13.150000000000052,55.03670704417509,58.02936563534007
13.200000000000053,55.072660892841604,58.05812871427328
13.250000000000053,55.10858988821866,58.08687191057493
13.300000000000054,55.14449394165504,58.11559515332403
13.350000000000055,55.180372964561045,58.14429837164884
13.400000000000055,55.21622686840877,58.17298149472701
13.450000000000056,55.25205556473225,58.2016444517858
13.500000000000057,55.28785896512776,58.23028717210221
13.550000000000058,55.323636981253955,58.25890958500317
13.600000000000058,55.359389524832146,58.28751161986572
13.650000000000059,55.39511650764648,58.31609320611718
13.70000000000006,55.430817841544176,58.344654273235335
13.75000000000006,55.46649343843575,58.373194750748596
13.800000000000061,55.5021432102952,58.40171456823616
13.850000000000062,55.53776706916027,58.43021365532822
13.900000000000063,55.57336492713263,58.4586919417061
13.950000000000063,55.608936696378095,58.487149357102474
14.000000000000064,55.64448228912686,58.51558583130149
14.050000000000065,55.68000161767372,58.54400129413898
14.100000000000065,55.71549459437826,58.572395675502605
14.150000000000066,55.75096113166507,58.60076890533206
14.200000000000067,55.78640114202402,58.62912091361922
14.250000000000068,55.8218145380104,58.65745163040832
14.300000000000068,55.85720123224516,58.68576098579613
14.350000000000069,55.89256113741517,58.71404890993214
14.40000000000007,55.927894166273376,58.742315333018695
14.45000000000007,55.96320023163902,58.77056018531122
14.500000000000071,55.99847924639793,58.79878339711834
14.550000000000072,56.03373112350262,58.826984898802095
14.600000000000072,56.06895577597259,58.85516462077807
14.650000000000073,56.104153116894516,58.883322493515614
14.700000000000074,56.13932305942246,58.91145844753797
14.750000000000075,56.17446551677808,58.93957241342246
14.800000000000075,56.20958040225086,58.96766432180068
14.850000000000076,56.244667629198304,58.99573410335864
14.900000000000077,56.27972711104618,59.02378168883695
14.950000000000077,56.31475876128869,59.05180700903095
15.000000000000078,56.349762493488726,59.07980999479098
15.050000000000079,56.38473822127805,59.10779057702244
15.10000000000008,56.41968585835754,59.135748686686036
15.15000000000008,56.45460531849737,59.1636842547979
15.200000000000081,56.489496515537255,59.1915972124298
15.250000000000082,56.524359363386615,59.21948749070929
15.300000000000082,56.55919377602485,59.24735502081988
15.350000000000083,56.59399966750151,59.275199734001205
15.400000000000084,56.628776951936516,59.303021561549215
15.450000000000085,56.66352554352038,59.3308204348163
15.500000000000085,56.69824535651439,59.35859628521152
15.550000000000086,56.73293630525088,59.386349044200706
15.600000000000087,56.76759830413337,59.414078643306695
15.650000000000087,56.802231267636834,59.44178501410947
15.700000000000088,56.83683511030786,59.46946808824629
15.750000000000089,56.871409746764925,59.49712779741194
15.80000000000009,56.90595509169854,59.52476407335883
15.85000000000009,56.9404710598715,59.5523768478972
15.900000000000091,56.97495756611909,59.57996605289527
15.950000000000092,57.00941452534928,59.607531620279424
16.000000000000092,57.04384185254295,59.63507348203436
16.050000000000093,57.078239462754084,59.66259157020327
16.100000000000094,57.112607271110015,59.690085816888015
16.150000000000095,57.14694519281158,59.717556154249266
16.200000000000095,57.181253143133375,59.745002514506695
16.250000000000096,57.21553103742394,59.772424829939155
16.300000000000097,57.24977879110598,59.79982303288478
16.350000000000097,57.28399631967657,59.82719705574125
16.400000000000098,57.31818353870735,59.85454683096589
16.4500000000001,57.352340363844775,59.88187229107582
16.5000000000001,57.386466710810254,59.909173368648204
16.5500000000001,57.42056249540043,59.93644999632035
16.6000000000001,57.45462763348734,59.963702106789874
16.6500000000001,57.48866204101864,59.99092963281491
16.700000000000102,57.52266563401781,60.018132507214254
16.750000000000103,57.556638328584384,60.04531066286751
16.800000000000104,57.59058004089409,60.072464032715274
16.850000000000104,57.62449068719914,60.099592549759315
16.900000000000105,57.65837018382838,60.1266961470627
16.950000000000106,57.69221844718753,60.15377475775002
17.000000000000107,57.726035393759354,60.18082831500749
17.050000000000107,57.7598209401039,60.207856752083124
17.100000000000108,57.7935750028587,60.23486000228696
17.15000000000011,57.82729749873894,60.261837998991155
17.20000000000011,57.86098834453773,60.28879067563018
17.25000000000011,57.89464745712626,60.31571796570101
17.30000000000011,57.928274753454005,60.3426198027632
17.35000000000011,57.961870150548954,60.369496120439166
17.400000000000112,57.995433565517814,60.39634685241425
17.450000000000113,58.02896491554618,60.423171932436944
17.500000000000114,58.0624641178988,60.44997129431904
17.550000000000114,58.0959310899197,60.476744871935765
17.600000000000115,58.129365749032466,60.50349259922598
17.650000000000116,58.1627680127404,60.53021441019232
17.700000000000117,58.19613779862674,60.55691023890139
17.750000000000117,58.22947502435484,60.583580019483875
17.800000000000118,58.26277960766843,60.610223686134745
17.85000000000012,58.296051466391745,60.636841173113396
17.90000000000012,58.329290518429794,60.66343241474384
17.95000000000012,58.36249668176851,60.68999734541481
18.00000000000012,58.39566987447499,60.716535899579995
18.05000000000012,58.42881001469769,60.74304801175815
18.100000000000122,58.46191702066659,60.769533616533266
18.150000000000123,58.494990810693444,60.79599264855476
18.200000000000124,58.52803130317197,60.82242504253758
18.250000000000124,58.56103841657805,60.84883073326244
18.300000000000125,58.5940120694699,60.875209655575915
18.350000000000126,58.626952180488296,60.901561744390634
18.400000000000126,58.65985866835681,60.927886934685446
18.450000000000127,58.69273145188195,60.954185161505556
18.500000000000128,58.72557044995338,60.9804563599627
18.55000000000013,58.75837558154414,61.00670046523531
18.60000000000013,58.79114676571084,61.03291741256867
18.65000000000013,58.82388392159383,61.05910713727506
18.70000000000013,58.85658696841744,61.08526957473395
18.75000000000013,58.88925582549014,61.11140466039211
18.800000000000132,58.92189041220479,61.13751232976383
18.850000000000133,58.95449064803877,61.16359251843102
18.900000000000134,58.98705645255426,61.189645162043405
18.950000000000134,59.01958774539837,61.21567019631869
19.000000000000135,59.052084446303354,61.24166755704268
19.050000000000136,59.08454647508684,61.26763718006947
19.100000000000136,59.11697375165201,61.29357900132161
19.150000000000137,59.14936619598778,61.31949295679022
19.200000000000138,59.181723728169004,61.3453789825352
19.25000000000014,59.21404626835668,61.37123701468535
19.30000000000014,59.246333736798185,61.39706698943854
19.35000000000014,59.27858605382737,61.42286884306189
19.40000000000014,59.31080313986486,61.44864251189189
19.45000000000014,59.3429849154182,61.47438793233456
19.500000000000142,59.37513130108205,61.50010504086564
19.550000000000143,59.40724221753841,61.52579377403073
19.600000000000144,59.43931758555678,61.55145406844542
19.650000000000144,59.471357325994376,61.577085860795506
19.700000000000145,59.50336135979633,61.602689087837064
19.750000000000146,59.53532960799586,61.628263686396686
19.800000000000146,59.567261991714496,61.6538095933716
19.850000000000147,59.599158432162255,61.67932674572981
19.900000000000148,59.631018850637844,61.70481508051027
19.95000000000015,59.662843168528845,61.73027453482308
20.00000000000015,59.69463130731192,61.75570504584954
20.05000000000015,59.726383188553,61.781106550842395
20.10000000000015,59.75809873390746,61.80647898712596
20.15000000000015,59.78977786512036,61.831822292096284
20.200000000000152,59.82142050402658,61.85713640322126
20.250000000000153,59.85302657255106,61.88242125804085
20.300000000000153,59.88459599270897,61.90767679416717
20.350000000000154,59.9161286866059,61.932902949284724
20.400000000000155,59.94762457643807,61.958099661150456
20.450000000000156,59.97908358449249,61.983266867594
20.500000000000156,60.0105056331472,62.008404506517756
20.550000000000157,60.04189064487141,62.03351251589713
20.600000000000158,60.07323854222572,62.05859083378057
20.65000000000016,60.10454924786231,62.08363939828985
20.70000000000016,60.13582268452513,62.108658147620105
20.75000000000016,60.167058775050094,62.13364702004007
20.80000000000016,60.19825744236523,62.15860595389219
20.85000000000016,60.22941860949095,62.183534887592764
20.900000000000162,60.26054219954017,62.20843375963213
20.950000000000163,60.291628135718504,62.2333025085748
21.000000000000163,60.32267634132452,62.25814107305961
21.050000000000164,60.35368673974983,62.28294939179986
21.100000000000165,60.38465925447939,62.30772740358351
21.150000000000166,60.415593809091575,62.33247504727326
21.200000000000166,60.44649032725846,62.35719226180677
21.250000000000167,60.47734873274595,62.38187898619676
21.300000000000168,60.508168949414,62.4065351595312
21.35000000000017,60.53895090121679,62.43116072097344
21.40000000000017,60.569694512202915,62.455755609762335
21.45000000000017,60.60039970651557,62.48031976521246
21.50000000000017,60.63106640839273,62.50485312671419
21.55000000000017,60.661694542167375,62.5293556337339
21.600000000000172,60.692284032267615,62.55382722581409
21.650000000000173,60.722834803216934,62.578267842573545
21.700000000000173,60.753346779634334,62.60267742370747
21.750000000000174,60.78381988623455,62.62705590898764
21.800000000000175,60.814254047828214,62.651403238262574
21.850000000000176,60.84464918932207,62.67571935145766
21.900000000000176,60.87500523571913,62.7000041885753
21.950000000000177,60.90532211211884,62.72425768969507
22.000000000000178,60.935599743717354,62.74847979497388
22.05000000000018,60.9658380558076,62.77267044464608
22.10000000000018,60.99603697377957,62.79682957902366
22.15000000000018,61.026196423120425,62.82095713849634
22.20000000000018,61.05631632941472,62.84505306353178
22.25000000000018,61.08639661834458,62.86911729467566
22.300000000000182,61.11643721568989,62.893149772551915
22.350000000000183,61.14643804732846,62.917150437862766
22.400000000000183,61.176399039236216,62.941119231388974
22.450000000000184,61.206320117487394,62.965056093989915
22.500000000000185,61.2362012082547,62.98896096660376
22.550000000000185,61.266042237809515,63.01283379024761
22.600000000000186,61.29584313252208,63.03667450601766
22.650000000000187,61.32560381886162,63.06048305508931
22.700000000000188,61.355324223396636,63.084259378717306
22.75000000000019,61.38500427279496,63.10800341823597
22.80000000000019,61.41464389382402,63.131715115059215
22.85000000000019,61.44424301335101,63.155394410680806
22.90000000000019,61.47380155834303,63.17904124667443
22.95000000000019,61.50331945586733,63.20265556469386
23.000000000000192,61.53279663309141,63.22623730647313
23.050000000000193,61.562233017283276,63.24978641382662
23.100000000000193,61.59162853581158,63.273302828649264
23.150000000000194,61.62098311614579,63.29678649291663
23.200000000000195,61.650296685856404,63.320237348685126
23.250000000000195,61.6795691726151,63.343655338092084
23.300000000000196,61.70880050419494,63.36704040335595
23.350000000000197,61.737990608470504,63.390392486776406
23.400000000000198,61.767139413418114,63.41371153073449
23.4500000000002,61.796246847115995,63.4369974776928
23.5000000000002,61.82531283774445,63.46025027019556
23.5500000000002,61.85433731358603,63.48346985086882
23.6000000000002,61.883320203025725,63.50665616242058
23.6500000000002,61.91226143455114,63.52980914764092
23.700000000000202,61.941160936752674,63.55292874940214
23.750000000000203,61.970018638323666,63.57601491065893
23.800000000000203,61.99883446806059,63.599067574448476
23.850000000000204,62.02760835486329,63.62208668389063
23.900000000000205,62.05634022773502,63.64507218218802
23.950000000000205,62.08503001578278,63.66802401262622
24.000000000000206,62.11367764821733,63.69094211857387
24.050000000000207,62.14228305435351,63.713826443482816
24.100000000000207,62.17084616361032,63.73667693088826
24.150000000000208,62.19936690551113,63.7594935244089
24.20000000000021,62.22784520968383,63.782276167747064
24.25000000000021,62.25628100586105,63.80502480468884
24.30000000000021,62.28467422388027,63.82773937910422
24.35000000000021,62.31302479368408,63.85041983494727
24.40000000000021,62.34133264532024,63.8730661162562
24.450000000000212,62.36959770894195,63.89567816715356
24.500000000000213,62.397819914807975,63.91825593184638
24.550000000000214,62.42599919328283,63.940799354626265
24.600000000000215,62.45413547483694,63.96330837986955
24.650000000000215,62.482228690046824,63.98578295203746
24.700000000000216,62.51027876959528,64.00822301567622
24.750000000000217,62.53828564427151,64.0306285154172
24.800000000000217,62.56624924497135,64.05299939597708
24.850000000000218,62.59416950269738,64.0753356021579
24.90000000000022,62.62204634855915,64.09763707884733
24.95000000000022,62.649879713773316,64.11990377101866
25.00000000000022,62.67766952966381,64.14213562373105
25.05000000000022,62.70541572766202,64.16433258212962
25.10000000000022,62.733118239306975,64.18649459144558
25.150000000000222,62.760776996245454,64.20862159699637
25.200000000000223,62.78839193023226,64.2307135441858
25.250000000000224,62.815962973130254,64.25277037850421
25.300000000000225,62.84349005691065,64.27479204552853
25.350000000000225,62.87097311365311,64.29677849092249
25.400000000000226,62.898412075545906,64.31872966043672
25.450000000000227,62.925806874886135,64.3406454999089
25.500000000000227,62.95315744407985,64.36252595526388
25.550000000000228,62.98046371564224,64.38437097251379
25.60000000000023,63.007725622197796,64.40618049775824
25.65000000000023,63.034943096480475,64.42795447718439
25.70000000000023,63.062116071333875,64.4496928570671
25.75000000000023,63.089244479711354,64.4713955837691
25.80000000000023,63.11632825467629,64.49306260374104
25.850000000000232,63.143367329402146,64.51469386352171
25.900000000000233,63.1703616371727,64.53628930973815
25.950000000000234,63.19731111138216,64.55784888910573
26.000000000000234,63.22421568553541,64.57937254842832
26.050000000000235,63.25107529324807,64.60086023459846
26.100000000000236,63.27788986824673,64.62231189459739
26.150000000000237,63.304659344369085,64.64372747549527
26.200000000000237,63.331383655564125,64.6651069244513
26.250000000000238,63.35806273589226,64.6864501887138
26.30000000000024,63.38469651952553,64.70775721562042
26.35000000000024,63.41128494074769,64.72902795259814
26.40000000000024,63.43782793395447,64.75026234716358
26.45000000000024,63.464325433653684,64.77146034692295
26.50000000000024,63.49077737446537,64.7926218995723
26.550000000000242,63.517183691122,64.8137469528976
26.600000000000243,63.543544318468605,64.83483545477489
26.650000000000244,63.56985919146297,64.85588735317037
26.700000000000244,63.596128245175755,64.87690259614061
26.750000000000245,63.622351414790685,64.89788113183255
26.800000000000246,63.64852863560468,64.91882290848375
26.850000000000247,63.67465984302807,64.93972787442246
26.900000000000247,63.70074497258469,64.96059597806776
26.950000000000248,63.72678395991208,64.98142716792967
27.00000000000025,63.75277674076162,65.00222139260929
27.05000000000025,63.77872325099871,65.02297860079896
27.10000000000025,63.804623426602916,65.04369874128233
27.15000000000025,63.830477203668124,65.0643817629345
27.20000000000025,63.856284518402724,65.08502761472218
27.250000000000252,63.882045307129715,65.10563624570378
27.300000000000253,63.90775950628693,65.12620760502955
27.350000000000254,63.93342705242712,65.1467416419417
27.400000000000254,63.95904788221817,65.16723830577453
27.450000000000255,63.98462193244325,65.18769754595459
27.500000000000256,64.0101491400009,65.20811931200072
27.550000000000257,64.0356294419053,65.22850355352423
27.600000000000257,64.06106277528633,65.24885022022906
27.650000000000258,64.08644907738976,65.26915926191181
27.70000000000026,64.11178828557742,65.28943062846194
27.75000000000026,64.13708033732733,65.30966426986187
27.80000000000026,64.16232517023388,65.32986013618711
27.85000000000026,64.18752272200794,65.35001817760634
27.90000000000026,64.21267293047704,65.37013834438164
27.950000000000262,64.23777573358558,65.39022058686847
28.000000000000263,64.26283106939486,65.41026485551589
28.050000000000264,64.28783887608334,65.43027110086668
28.100000000000264,64.31279909194674,65.4502392735574
28.150000000000265,64.33771165539821,65.47016932431858
28.200000000000266,64.36257650496847,65.49006120397478
28.250000000000266,64.38739357930599,65.50991486344479
28.300000000000267,64.41216281717709,65.52973025374168
28.350000000000268,64.43688415746615,65.54950732597293
28.40000000000027,64.46155753917571,65.56924603134057
28.45000000000027,64.48618290142667,65.58894632114134
28.50000000000027,64.51076018345837,65.6086081467667
28.55000000000027,64.53528932462883,65.62823145970307
28.60000000000027,64.55977026441484,65.64781621153188
28.650000000000272,64.58420294241208,65.66736235392966
28.700000000000273,64.60858729833538,65.68686983866831
28.750000000000274,64.63292327201876,65.706338617615
28.800000000000274,64.65721080341561,65.72576864273249
28.850000000000275,64.68144983259886,65.74515986607909
28.900000000000276,64.70564029976114,65.76451223980891
28.950000000000276,64.72978214521484,65.78382571617188
29.000000000000277,64.7538753093924,65.80310024751391
29.050000000000278,64.77791973284629,65.82233578627702
